emp_no,first_name,last_name,title,from_date,salary
442704,Terresa,Milicia,Engineer,1993-05-24,64130
442898,Aksel,Gire,Engineer,1999-06-27,40000
443108,Christfried,Atrawala,Senior Staff,1990-07-13,60079
443339,Shir,Krone,Staff,1996-10-02,40000
443632,Bernd,Conia,Staff,1999-11-25,61057
443485,Marke,Klerer,Senior Staff,1990-04-14,54884
443873,Vatsa,Ramsay,Senior Staff,2002-02-04,60024
443873,Vatsa,Ramsay,Staff,1994-02-04,60024
444070,Heping,Skrikant,Senior Staff,1999-11-27,40000
443841,Shaw,Kading,Senior Staff,2000-07-16,91933
443841,Shaw,Kading,Staff,1992-07-16,91933
444070,Heping,Skrikant,Staff,1990-11-27,40000
444099,Kousuke,Worfolk,Senior Staff,1997-03-22,81037
444099,Kousuke,Worfolk,Staff,1988-03-22,81037
444643,Berna,Schonegge,Staff,1998-06-28,40000
444208,Irena,Cesareni,Senior Staff,1985-10-30,81161
444228,Xinglin,Busillo,Senior Engineer,1998-10-08,45512
444465,Prasadram,Bultermann,Senior Engineer,1997-08-29,47281
444487,Udi,Rullman,Senior Engineer,1994-04-09,40000
445067,Eldridge,Kawashima,Engineer,1990-02-27,45253
445067,Eldridge,Kawashima,Senior Engineer,1997-02-27,45253
445570,Van,Nations,Technique Leader,1986-08-11,46882
445152,Heping,Peac,Senior Staff,1992-03-20,49949
445152,Heping,Peac,Staff,1985-03-20,49949
445201,Randi,Alblas,Staff,1992-05-02,42975
445226,Oscar,Baumann,Engineer,1987-01-22,40000
445226,Oscar,Baumann,Senior Engineer,1996-01-22,40000
445456,Apostol,Gruenwald,Engineer,1998-08-04,40000
445723,Gaurav,Roison,Staff,1986-10-22,55964
445514,Tuval,Albarhamtoshy,Technique Leader,1990-09-24,45560
446121,Fay,Cochrane,Staff,1999-12-13,66901
445723,Gaurav,Roison,Senior Staff,1995-10-22,55964
445941,Masako,Dechter,Technique Leader,1985-09-25,41871
445950,Ebru,Valtorta,Engineer,1992-12-09,40000
445950,Ebru,Valtorta,Senior Engineer,1997-12-09,40000
446424,DAIDA,Nooteboom,Engineer,1985-11-24,58549
446306,Hercules,Kabayashi,Senior Engineer,1991-06-10,52162
446424,DAIDA,Nooteboom,Senior Engineer,1992-11-24,58549
447018,Dannz,Miara,Engineer,1992-12-04,40000
446785,Yuping,Papastamatiou,Engineer,1988-08-30,40000
446897,Takahiro,Dalton,Technique Leader,1992-09-30,40000
447018,Dannz,Miara,Senior Engineer,2000-12-04,40000
447191,Dmitri,Rousseau,Engineer,1995-06-19,51948
446959,Aram,Passino,Senior Engineer,1995-01-28,46058
447135,Gennady,Rouquie,Senior Staff,1989-08-24,40000
447232,Aleksander,Schaaf,Senior Staff,2001-05-25,102759
447232,Aleksander,Schaaf,Staff,1995-05-26,102759
447290,Maria,Miculan,Engineer,1993-04-12,40175
447290,Maria,Miculan,Senior Engineer,1998-04-12,40175
447613,Paris,Restivo,Engineer,1986-11-21,43894
447376,Kirk,Zongker,Staff,1999-12-10,70592
447544,Stabislas,Kakkad,Senior Staff,1989-02-19,86434
447613,Paris,Restivo,Senior Engineer,1991-11-21,43894
447877,Make,Heuser,Engineer,1988-07-02,40000
447599,Heeju,Kemmerer,Technique Leader,1991-12-26,40000
447877,Make,Heuser,Senior Engineer,1997-07-02,40000
447982,Shiv,Baezner,Engineer,1990-12-17,40000
447982,Shiv,Baezner,Senior Engineer,1996-12-16,40000
447999,Shiv,Vilarrasa,Engineer,1990-08-01,48626
447931,Martijn,Jeong,Senior Staff,1999-12-14,72595
447931,Martijn,Jeong,Staff,1990-12-14,72595
447999,Shiv,Vilarrasa,Senior Engineer,1995-08-01,48626
448900,Mart,Talmor,Staff,1999-05-11,55122
447966,Kamakshi,Hebert,Engineer,1997-01-17,57165
447966,Kamakshi,Hebert,Senior Engineer,2002-01-17,57165
448165,Anyuan,Schwaller,Senior Staff,1999-08-31,62317
448165,Anyuan,Schwaller,Staff,1993-08-31,62317
448769,Mong,Dichev,Technique Leader,1997-10-11,56886
448918,Chiradeep,Arlazarov,Engineer,1989-10-06,48275
448918,Chiradeep,Arlazarov,Senior Engineer,1998-10-06,48275
449815,Fumitaka,Quittner,Senior Staff,1993-04-20,43762
448994,Haldun,Syang,Staff,1997-02-11,55952
449189,Jahangir,Bernatsky,Senior Staff,1995-09-30,52150
449815,Fumitaka,Quittner,Staff,1988-04-20,43762
450184,Selwyn,Henseler,Senior Engineer,1993-03-09,57687
449966,Mabry,Knightly,Staff,1994-01-04,60157
449984,Hinrich,Perin,Engineer,1985-11-20,40000
449984,Hinrich,Perin,Senior Engineer,1993-11-20,40000
450371,Eldridge,Pargaonkar,Engineer,1992-08-03,41751
450255,Udo,Waymire,Technique Leader,1986-06-14,40000
450309,Gill,Orlowska,Technique Leader,1986-12-25,47695
450371,Eldridge,Pargaonkar,Senior Engineer,1998-08-03,41751
450817,DAIDA,Frolund,Engineer,1987-07-17,56583
450421,Selwyn,Munoz,Engineer,1989-07-05,40000
450475,Saeed,Bahl,Senior Staff,1991-01-29,41804
450510,Boalin,Tramer,Staff,1992-04-13,40000
450817,DAIDA,Frolund,Senior Engineer,1996-07-16,56583
450888,Sedat,Rande,Senior Staff,2001-03-24,55308
450934,Chanjung,Raoux,Engineer,1992-05-25,40000
450934,Chanjung,Raoux,Senior Engineer,1998-05-25,40000
450936,Yuriy,Ponthieu,Senior Staff,1996-12-10,49451
450936,Yuriy,Ponthieu,Staff,1991-12-11,49451
450888,Sedat,Rande,Staff,1995-03-25,55308
451253,Jaihie,Ozeri,Senior Staff,1997-06-20,66577
451253,Jaihie,Ozeri,Staff,1991-06-21,66577
451272,Jacopo,Krohm,Engineer,1991-04-24,50905
451272,Jacopo,Krohm,Senior Engineer,1997-04-23,50905
451275,Bedrich,Isard,Senior Staff,1986-06-07,40000
451333,Radhika,Bonifati,Senior Staff,1995-03-11,40000
452325,Taiji,Berstel,Engineer,1996-12-02,71879
452137,Subir,Miake,Engineer,1993-07-11,59812
452137,Subir,Miake,Senior Engineer,2002-07-11,59812
452196,Bartek,Snyers,Senior Staff,1992-01-14,40000
452196,Bartek,Snyers,Staff,1987-01-14,40000
452206,Arra,Esposito,Staff,1994-11-03,57175
452325,Taiji,Berstel,Senior Engineer,2001-12-02,71879
452347,Shigeichiro,Brattka,Senior Staff,2001-07-13,56042
452347,Shigeichiro,Brattka,Staff,1996-07-13,56042
452365,Fei,Gadepally,Assistant Engineer,1988-11-13,40000
452365,Fei,Gadepally,Engineer,1997-11-13,40000
452956,Gou,Thombley,Senior Engineer,1987-04-09,44716
452957,Alair,Nanard,Staff,1996-02-10,60350
452970,Mari,Fargier,Senior Engineer,1992-08-18,40000
452982,Lobel,Aloia,Senior Staff,1994-12-29,103154
453154,Gao,Lally,Staff,1996-03-01,40000
453644,Berni,Takkinen,Senior Staff,1997-06-08,60389
453070,Aran,Rosenbaum,Senior Staff,2000-04-24,40000
453070,Aran,Rosenbaum,Staff,1991-04-25,40000
453644,Berni,Takkinen,Staff,1992-06-08,60389
453688,Chinya,Leslie,Engineer,1995-10-28,40000
453790,Fai,Keirsey,Engineer,1994-10-12,59270
453723,Arne,Kohling,Engineer,1985-12-13,40996
453723,Arne,Kohling,Senior Engineer,1993-12-13,40996
453760,Ewing,Rajala,Senior Staff,2001-06-21,40000
453790,Fai,Keirsey,Senior Engineer,1999-10-12,59270
453760,Ewing,Rajala,Staff,1996-06-21,40000
453996,Sugwoo,Weiland,Senior Engineer,1997-04-23,51234
453913,Stein,Perng,Senior Staff,1998-04-29,66997
453913,Stein,Perng,Staff,1993-04-29,66997
454378,Gina,Ossenbruggen,Technique Leader,1998-01-03,63514
454736,Nechama,Ermel,Engineer,1995-06-05,45224
454338,Mohammed,Georg,Engineer,1998-08-03,40000
455113,Manohar,Rothenberg,Staff,1999-04-22,40000
454791,Xiaoqiu,Pietracaprina,Senior Engineer,1994-07-09,70297
454825,Kamakshi,Schusler,Engineer,1995-05-25,55857
454825,Kamakshi,Schusler,Senior Engineer,2001-05-24,55857
454994,Mohan,Picht,Engineer,1991-02-24,40000
454994,Mohan,Picht,Senior Engineer,2000-02-24,40000
455175,Soenke,Zaumen,Senior Staff,1998-02-21,40000
455175,Soenke,Zaumen,Staff,1992-02-22,40000
455243,Khoa,Bahk,Senior Engineer,1991-06-10,40126
455284,Luisa,Baig,Engineer,1996-07-12,40000
455284,Luisa,Baig,Senior Engineer,2002-07-12,40000
455296,Mang,Sundgren,Engineer,1995-11-27,40000
455364,Ranga,Plesums,Senior Staff,1990-01-28,66467
455415,Weiye,Krohm,Senior Staff,1999-10-29,58961
455415,Weiye,Krohm,Staff,1990-10-29,58961
455814,Giao,DuCasse,Engineer,1991-07-19,40757
455814,Giao,DuCasse,Senior Engineer,1999-07-19,40757
455914,Peer,Angelopoulos,Engineer,1989-07-23,62820
455726,Qiwen,Kriebel,Senior Staff,1992-12-12,89978
455914,Peer,Angelopoulos,Senior Engineer,1996-07-23,62820
455726,Qiwen,Kriebel,Staff,1987-12-13,89978
456767,Tetsurou,Schreiter,Senior Staff,1994-07-17,81806
456767,Tetsurou,Schreiter,Staff,1987-07-17,81806
457070,Gay,Plavsic,Senior Staff,1994-08-06,40000
456824,Aloke,Neiman,Technique Leader,1985-07-10,45789
456982,Shounak,Dratva,Engineer,1989-01-05,41631
456982,Shounak,Dratva,Senior Engineer,1997-01-05,41631
457070,Gay,Plavsic,Staff,1987-08-06,40000
457146,Jinpo,Heyers,Staff,1999-01-07,58534
457411,Xudong,Peck,Senior Engineer,1988-04-18,40000
457305,Sorina,Lakshmanan,Staff,1994-09-03,71290
457337,Xumin,Beidas,Technique Leader,1995-04-27,40000
457489,Berna,Ranst,Engineer,1985-05-14,42727
457489,Berna,Ranst,Senior Engineer,1992-05-14,42727
457611,Indrajit,Krogh,Engineer,1998-09-18,40000
457653,Yakichi,Naumovich,Technique Leader,1988-06-12,40000
457813,Foong,Gargeya,Engineer,1992-01-24,40000
457776,Florian,Siepmann,Engineer,1987-12-21,42709
457776,Florian,Siepmann,Senior Engineer,1996-12-20,42709
457813,Foong,Gargeya,Senior Engineer,2000-01-24,40000
457832,Jackson,Zielinski,Senior Engineer,1997-09-12,40000
458111,Florian,Tramer,Engineer,1999-11-07,76812
458134,Thanasis,Standera,Senior Staff,1992-03-20,40000
458134,Thanasis,Standera,Staff,1985-03-20,40000
458191,George,Atchley,Staff,1997-07-02,71591
458383,Mabhin,Foote,Engineer,1999-04-23,40000
458726,Shahaf,Kitai,Senior Staff,1991-12-26,40000
457938,Arch,Picco,Senior Staff,2000-06-07,56568
457938,Arch,Picco,Staff,1993-06-07,56568
458726,Shahaf,Kitai,Staff,1986-12-26,40000
458790,Ramya,Azadmanesh,Engineer,1988-11-19,40000
458919,Kaijung,Papadias,Engineer,1999-05-01,65011
458790,Ramya,Azadmanesh,Senior Engineer,1994-11-19,40000
459356,Pramod,Wendorf,Engineer,1998-12-25,40000
459429,Mohit,Verhaegen,Senior Staff,1999-05-28,92397
459429,Mohit,Verhaegen,Staff,1992-05-27,92397
459685,Hirochika,Goldhammer,Engineer,1998-03-12,44433
459172,Val,Rissanen,Assistant Engineer,1993-11-20,58787
459172,Val,Rissanen,Engineer,1999-11-20,58787
459846,Yuping,Sethi,Staff,1997-12-28,40000
460691,Munehiko,Gihr,Senior Staff,1989-12-06,40000
460131,Adly,Hambrick,Staff,1997-07-25,68182
460707,Yoshinari,Lanteri,Engineer,1996-12-25,40000
460707,Yoshinari,Lanteri,Senior Engineer,2001-12-25,40000
460920,Remzi,Mitzlaff,Senior Staff,1986-04-06,77844
461120,Shietung,Gelosh,Engineer,1996-03-26,68304
461120,Shietung,Gelosh,Senior Engineer,2001-03-26,68304
461270,Mrinalini,Mawatari,Staff,1996-01-03,76737
461563,Sreenivas,Versino,Senior Staff,1985-08-24,51708
461723,Deborah,Basawa,Assistant Engineer,1991-04-30,51122
462067,Sampalli,Francisci,Senior Staff,1994-11-25,56407
461801,Sumali,Cooman,Senior Staff,2000-02-16,59006
461801,Sumali,Cooman,Staff,1992-02-16,59006
462736,Larisa,Murtafg,Staff,1991-02-25,43051
462493,Paloma,Gerlach,Engineer,1988-07-26,40000
462493,Paloma,Gerlach,Senior Engineer,1994-07-26,40000
462795,Somnath,Cummings,Senior Staff,2002-07-10,47611
462795,Somnath,Cummings,Staff,1994-07-10,47611
463023,Itzchak,Penn,Staff,1999-01-21,53407
463099,Jinxi,Schmiedel,Senior Staff,1996-09-20,59911
463099,Jinxi,Schmiedel,Staff,1990-09-21,59911
463472,Jaber,Sethi,Technique Leader,1995-06-06,40000
463212,Ramya,Rossi,Senior Engineer,1987-03-02,47857
463495,Alenka,Barriga,Senior Staff,1993-05-06,40000
463495,Alenka,Barriga,Staff,1988-05-06,40000
464284,Huiqun,Henders,Senior Staff,1993-05-19,85882
464303,Abdelghani,Nyrup,Senior Staff,1994-08-02,48803
464526,Berna,Comellas,Staff,1995-09-07,47159
465062,Stafford,Gist,Engineer,1988-05-07,44624
465062,Stafford,Gist,Senior Engineer,1995-05-08,44624
465076,Tokuyasu,Ghelli,Engineer,1985-05-05,58601
465076,Tokuyasu,Ghelli,Senior Engineer,1993-05-05,58601
465085,Vidar,Gunderson,Senior Staff,1996-03-18,40000
465409,Shahid,Varman,Senior Staff,1993-08-27,67038
465409,Shahid,Varman,Staff,1985-08-27,67038
465501,Mrinalini,Gire,Senior Staff,2000-11-09,40000
465501,Mrinalini,Gire,Staff,1992-11-09,40000
465711,Lakshmi,Frijda,Engineer,1990-04-21,54507
465711,Lakshmi,Frijda,Senior Engineer,1995-04-21,54507
465853,Kwan,Kampfer,Staff,1998-10-16,40000
465874,Herb,Picht,Assistant Engineer,1985-05-31,72099
465874,Herb,Picht,Engineer,1994-05-31,72099
466064,Temple,Danlos,Senior Staff,1994-06-13,48435
466367,Hiroyasu,Strandh,Senior Staff,1997-06-05,40000
466367,Hiroyasu,Strandh,Staff,1989-06-05,40000
466509,Bezalel,Verhoeff,Engineer,1988-03-22,40000
466509,Bezalel,Verhoeff,Senior Engineer,1993-03-22,40000
464303,Abdelghani,Nyrup,Staff,1986-08-02,48803
466745,Boalin,Birsak,Senior Staff,2000-10-15,40000
466603,Yechezkel,Nourani,Senior Staff,1996-07-31,54724
466603,Yechezkel,Nourani,Staff,1991-08-01,54724
466745,Boalin,Birsak,Staff,1995-10-16,40000
466911,Stepehn,Markovitch,Staff,1991-08-13,48742
467269,Nahum,Lambe,Technique Leader,1989-08-31,40000
467591,Kiyotoshi,Hennebert,Staff,1997-09-21,52731
467176,Przemyslawa,Borovoy,Senior Staff,1998-06-18,56585
467176,Przemyslawa,Borovoy,Staff,1993-06-18,56585
467392,Mariusz,Rikino,Engineer,1995-04-13,45749
467392,Mariusz,Rikino,Senior Engineer,2001-04-12,45749
467441,Margareta,Bondorf,Engineer,1988-11-07,40000
467441,Margareta,Bondorf,Senior Engineer,1994-11-07,40000
468360,Huei,Saoudi,Technique Leader,1994-08-10,40000
467886,Sivanarayana,Chandrasekhar,Senior Staff,1996-01-24,66865
467918,Tsuneo,Skrikant,Staff,1997-10-21,40000
468659,Ranga,Lemarechal,Engineer,1989-11-05,40000
468417,Kamakshi,Huhdanpaa,Engineer,1993-08-26,40000
468417,Kamakshi,Huhdanpaa,Senior Engineer,2001-08-26,40000
468659,Ranga,Lemarechal,Senior Engineer,1997-11-05,40000
469253,Baruch,Basawa,Engineer,1993-09-17,40000
468763,Sachin,Zlotek,Senior Engineer,1985-03-11,49874
468773,Baziley,Brookner,Engineer,1993-09-22,41553
468773,Baziley,Brookner,Senior Engineer,1999-09-22,41553
469253,Baruch,Basawa,Senior Engineer,2001-09-17,40000
469269,Weiyi,Codenie,Engineer,1989-05-27,40000
469104,Nadjib,Comellas,Engineer,1996-04-18,42499
469269,Weiyi,Codenie,Senior Engineer,1996-05-27,40000
469104,Nadjib,Comellas,Senior Engineer,2002-04-18,42499
469366,Aiman,Wilfing,Engineer,1990-12-30,48989
469366,Aiman,Wilfing,Senior Engineer,1999-12-30,48989
469527,Halsur,Ibel,Staff,1998-03-05,43350
469399,Hongzhu,Ruemmler,Engineer,1999-02-14,51576
469529,Neven,Rikino,Engineer,1988-10-21,40247
469529,Neven,Rikino,Senior Engineer,1993-10-21,40247
469805,Chaosheng,Shobatake,Senior Staff,1999-07-03,55537
469735,Arif,Stranks,Senior Engineer,1992-11-16,65879
469805,Chaosheng,Shobatake,Staff,1991-07-03,55537
469867,Hein,Jonsson,Senior Staff,1990-02-12,49974
469867,Hein,Jonsson,Staff,1985-02-12,49974
470456,Reuven,Oehlmann,Senior Staff,1994-03-29,45633
470456,Reuven,Oehlmann,Staff,1986-03-29,45633
470472,Zhiguo,Staudhammer,Engineer,1985-12-03,40000
470472,Zhiguo,Staudhammer,Senior Engineer,1991-12-03,40000
471397,Nigel,Zirintsis,Engineer,1999-01-03,40000
471911,Arun,Zaccaria,Assistant Engineer,1990-05-31,40000
471532,Feiyu,Decleir,Technique Leader,1998-09-13,46522
471552,Basem,Lortz,Staff,1997-10-25,42758
471911,Arun,Zaccaria,Engineer,1998-05-31,40000
471939,Kazuhiko,Marshall,Staff,1999-11-16,69487
472143,Yahiko,Sommen,Senior Staff,1996-08-14,78806
472052,Godehard,Chinal,Assistant Engineer,1995-12-09,52516
472440,Xuejia,Leppanen,Staff,1998-08-25,46886
472238,Jungsoon,Gubsky,Senior Engineer,1990-10-09,52860
472950,Weidon,Fordan,Senior Engineer,1986-03-27,60425
472790,Zhenbing,Ibel,Senior Engineer,1985-10-29,55035
473268,Hugo,Sgarro,Senior Staff,1992-04-24,55564
473299,Khaled,Penn,Senior Staff,1999-05-20,83582
473299,Khaled,Penn,Staff,1992-05-19,83582
473490,Pantung,Reeker,Senior Staff,1998-05-11,40000
473490,Pantung,Reeker,Staff,1992-05-11,40000
473824,Shin,Puoti,Staff,1996-12-20,93536
474162,Ung,Taubenfeld,Engineer,1999-10-14,40000
473940,Avishai,Majewski,Engineer,1998-01-10,46814
474257,Sungwon,Kornyak,Staff,1991-04-04,56841
474763,Mayuko,Clouatre,Engineer,1997-09-04,61436
474331,Sugwoo,Eugenio,Senior Staff,1991-10-06,40000
474372,Monique,Cyre,Senior Staff,1993-02-13,59269
474372,Monique,Cyre,Staff,1986-02-13,59269
474796,Zongyan,Shackel,Technique Leader,1986-11-09,68336
474918,Rasikan,Khalil,Engineer,1985-02-10,40000
475538,Christophe,Leaver,Staff,1998-10-31,40000
475087,Genevieve,Snedden,Senior Engineer,1988-10-21,40000
475258,Fumiyo,Feinberg,Senior Staff,1995-11-22,40000
475258,Fumiyo,Feinberg,Staff,1987-11-22,40000
475938,Shigeaki,Lanteri,Engineer,1989-02-17,40000
475938,Shigeaki,Lanteri,Senior Engineer,1996-02-18,40000
476055,Girolamo,Schlumberger,Senior Staff,1998-03-07,40000
476055,Girolamo,Schlumberger,Staff,1993-03-07,40000
476122,Khun,Spieker,Engineer,1995-05-07,40000
475965,Rimon,Pietracaprina,Engineer,1985-07-10,40000
475965,Rimon,Pietracaprina,Senior Engineer,1990-07-10,40000
476488,Yuping,Kuhnemann,Technique Leader,1986-12-13,50260
476327,Reinhold,Binkley,Engineer,1995-05-29,51519
476327,Reinhold,Binkley,Senior Engineer,2000-05-28,51519
477350,Terresa,Vigier,Staff,1998-07-08,47167
476361,Doohun,Preusig,Technique Leader,1985-04-13,42446
477352,Nikolaos,Lorch,Engineer,1999-04-17,40000
477578,Marit,Paludetto,Engineer,1990-09-30,83068
477578,Marit,Paludetto,Senior Engineer,1998-09-30,83068
477969,Bluma,Mundy,Engineer,1991-10-18,40000
477969,Bluma,Mundy,Senior Engineer,2000-10-17,40000
478439,Yuichiro,Bale,Technique Leader,1997-11-04,47250
478007,Fumino,Narahara,Engineer,1991-09-21,47559
478007,Fumino,Narahara,Senior Engineer,2000-09-20,47559
478170,Doowon,Schoegge,Assistant Engineer,1994-05-29,40000
478170,Doowon,Schoegge,Engineer,2001-05-29,40000
478218,Djenana,Erol,Engineer,1999-01-31,65244
478858,Hidekazu,Perna,Staff,1999-11-08,40000
478768,Arun,Katzenelson,Engineer,1991-10-28,67237
478768,Arun,Katzenelson,Senior Engineer,1997-10-27,67237
479024,Ewing,Kalorkoti,Engineer,1996-12-21,60882
478799,Shaw,Borovoy,Senior Staff,1991-05-11,40297
478833,Pradeep,Valiente,Engineer,1992-09-19,83315
478833,Pradeep,Valiente,Senior Engineer,1998-09-19,83315
479601,Kayoko,Bahi,Staff,1997-02-19,65786
479407,Randi,Tomescu,Assistant Engineer,1986-11-25,46866
479407,Randi,Tomescu,Engineer,1993-11-25,46866
479407,Randi,Tomescu,Senior Engineer,2000-11-25,46866
480035,Sukumar,Georg,Senior Staff,1998-03-27,40000
479695,Masamitsu,Murrill,Senior Staff,2002-06-27,40176
479695,Masamitsu,Murrill,Staff,1996-06-27,40176
480035,Sukumar,Georg,Staff,1990-03-27,40000
480178,Uinam,Rahier,Senior Staff,1996-02-10,55930
480066,Suebskul,Menhardt,Engineer,1994-07-26,40000
480066,Suebskul,Menhardt,Senior Engineer,1999-07-26,40000
480178,Uinam,Rahier,Staff,1991-02-10,55930
480407,Deniz,Bennis,Engineer,1989-06-24,40000
480268,Gaurav,Cheshire,Technique Leader,1989-03-30,44209
480407,Deniz,Bennis,Senior Engineer,1996-06-24,40000
480571,Anoosh,Wielonsky,Engineer,1994-08-04,53706
481050,Weiru,Burnard,Senior Staff,1999-10-15,50385
481050,Weiru,Burnard,Staff,1990-10-15,50385
481397,Luisa,Chelton,Assistant Engineer,1998-08-13,40000
481148,Gina,Decaestecker,Engineer,1986-06-20,51644
481213,Shigehiro,Haldar,Senior Staff,1999-12-14,73617
481213,Shigehiro,Haldar,Staff,1991-12-14,73617
481399,Amabile,Crelier,Staff,1998-06-16,40000
481764,Teiji,Marrakchi,Senior Engineer,1986-08-26,60322
481467,Margareta,Polajnar,Staff,1989-02-24,65003
481790,Haldun,Erie,Senior Engineer,1996-09-12,50133
482278,Sven,Hinsberger,Senior Engineer,1989-09-11,40000
481807,Taegyun,Vieri,Senior Engineer,1988-06-17,44874
482755,Jouni,Conia,Senior Staff,1999-10-31,77972
482335,Kwangyoen,Peck,Engineer,1994-01-16,56445
482354,Jayson,Zockler,Staff,1999-11-06,40000
482755,Jouni,Conia,Staff,1994-10-31,77972
482756,Shaowei,Back,Senior Staff,1996-07-30,90084
482905,Aral,Hebden,Senior Staff,1991-09-10,65709
482885,Shaunak,Brizzi,Assistant Engineer,1988-09-02,49347
482885,Shaunak,Brizzi,Engineer,1994-09-02,49347
482885,Shaunak,Brizzi,Senior Engineer,2000-09-01,49347
482944,Duke,Journel,Senior Staff,1997-10-25,96529
482944,Duke,Journel,Staff,1991-10-26,96529
483675,Hausi,Kamber,Engineer,1988-02-16,40000
483213,Phillip,Munch,Technique Leader,1991-09-02,41881
483401,Rosita,Pokrovskii,Senior Staff,1996-08-03,50685
483675,Hausi,Kamber,Senior Engineer,1993-02-15,40000
483825,Marek,Mitchem,Senior Engineer,1992-11-20,52817
483838,Sham,Kavanagh,Assistant Engineer,1997-12-18,40000
484498,Herbert,Hammerschmidt,Engineer,1996-08-22,66106
483978,Dung,Tanemo,Senior Staff,1995-01-28,100425
483978,Dung,Tanemo,Staff,1990-01-28,100425
484126,Manton,Lueh,Senior Staff,1989-04-07,48754
484142,Perry,Cooman,Senior Staff,1993-04-22,40000
484142,Perry,Cooman,Staff,1987-04-23,40000
484498,Herbert,Hammerschmidt,Senior Engineer,2001-08-22,66106
484756,Phule,Ruemmler,Engineer,1990-08-09,40000
484756,Phule,Ruemmler,Senior Engineer,1996-08-08,40000
485489,Keiichiro,Armand,Assistant Engineer,1986-12-14,55395
485253,Gladys,Parhami,Senior Staff,1996-07-20,53582
485489,Keiichiro,Armand,Engineer,1991-12-14,55395
485489,Keiichiro,Armand,Senior Engineer,1996-12-13,55395
485799,Yoshimitsu,Litvinov,Senior Staff,1997-11-22,40000
485577,Rafael,Menhoudj,Senior Engineer,1997-04-27,40000
485579,Munehiro,Iwayama,Engineer,1986-12-16,44117
485579,Munehiro,Iwayama,Senior Engineer,1992-12-15,44117
485817,Mahmut,Bolotov,Engineer,1995-01-10,51242
486068,Yefim,Bernardeschi,Senior Staff,2001-06-26,54089
486068,Yefim,Bernardeschi,Staff,1996-06-26,54089
486918,Yagil,Remmers,Senior Staff,1994-11-01,51627
486955,Jaber,Feldmann,Engineer,1997-05-23,44971
486808,Geoffrey,Siochi,Senior Engineer,1998-12-27,40000
486956,Matt,Ruemmler,Engineer,1993-10-14,63351
486958,Tonny,Kropf,Engineer,1986-07-30,45160
486958,Tonny,Kropf,Senior Engineer,1992-07-29,45160
487008,Zhigen,Raney,Senior Staff,1993-05-26,73387
487505,Uno,Jayawardene,Senior Staff,1993-11-01,57439
487505,Uno,Jayawardene,Staff,1987-11-02,57439
487856,Jaewon,Mansanne,Engineer,1999-05-22,41527
488095,Francoise,Hegner,Senior Staff,1997-12-23,40000
487988,Ekawit,Schaft,Senior Staff,1999-05-20,40000
487988,Ekawit,Schaft,Staff,1990-05-20,40000
488115,Leah,Luke,Assistant Engineer,1995-08-23,40000
488414,Changho,Gaughan,Engineer,1987-06-21,40000
488142,Denis,Narlikar,Senior Staff,1997-06-30,40612
488142,Denis,Narlikar,Staff,1991-07-01,40612
488540,Breannda,Maquelin,Senior Staff,1996-04-12,88346
488752,Nimmagadda,Baja,Senior Staff,2002-02-09,44935
488482,Kensyu,Tsunoo,Engineer,1999-12-05,44477
488619,Georgy,Bennis,Engineer,1998-04-11,58714
488752,Nimmagadda,Baja,Staff,1994-02-09,44935
488788,Wuxu,Garigliano,Senior Staff,1997-09-21,55528
488632,Irena,Baalen,Staff,1999-11-22,54565
488788,Wuxu,Garigliano,Staff,1990-09-21,55528
489465,Bogdan,Pepe,Engineer,1995-02-15,40000
488693,Jiong,Zultner,Senior Engineer,1993-03-10,40000
488707,Mihalis,Remmers,Senior Staff,1996-02-29,61980
488707,Mihalis,Remmers,Staff,1990-03-01,61980
488984,Kendra,Junet,Senior Staff,1993-02-28,68524
488984,Kendra,Junet,Staff,1986-02-28,68524
489928,Satoru,Janetzko,Assistant Engineer,1997-07-26,43680
489755,Matk,Chorvat,Senior Staff,2000-12-29,50263
489755,Matk,Chorvat,Staff,1994-12-30,50263
490240,Kazunori,Orlowska,Staff,1996-06-18,65404
489756,Kersti,Miculan,Senior Staff,1999-06-10,74625
489756,Kersti,Miculan,Staff,1992-06-09,74625
490720,Younwoo,Samarati,Senior Engineer,1996-08-19,57642
490551,Lalit,Lindqvist,Engineer,1998-11-07,52602
490557,Luise,Vigier,Engineer,1994-07-01,45888
490557,Luise,Vigier,Senior Engineer,2001-07-01,45888
490568,Zita,Reistad,Senior Engineer,1998-07-23,58375
491079,Kwangsub,Keirsey,Senior Engineer,1992-02-04,47638
491162,Panayotis,Hempstead,Senior Engineer,1994-08-29,55743
491478,Gill,Varman,Senior Staff,1996-06-18,50787
491478,Gill,Varman,Staff,1988-06-18,50787
491494,Saniya,Broomell,Staff,1992-08-04,66990
491596,Charmane,Pargas,Engineer,1988-07-29,40000
491596,Charmane,Pargas,Senior Engineer,1993-07-29,40000
491632,Gadiel,Perly,Senior Staff,1994-10-20,75387
491632,Gadiel,Perly,Staff,1986-10-20,75387
492000,Valeska,Cools,Senior Staff,1999-12-16,40000
492000,Valeska,Cools,Staff,1993-12-16,40000
492052,Udo,Ratnakar,Staff,1999-11-30,53754
492217,Heekeun,Verhaegen,Senior Engineer,1991-09-28,43116
492639,Sanjoy,Porenta,Engineer,1997-07-10,63732
492677,Goetz,McAffer,Engineer,1988-02-05,57772
